AREA,pop_2015,pop_growth,road_motorway,road_asphalt,road_others,CO2_2022,CO2_recent_growth,built_2015,green_2014,GDP_2015,GDP_growth,heatwave,distance_sea,y_pred_dec,ID_HDC_G0,PCA1,PCA2
9.0,51152.7572,1.8794293389533312,0.0,123366.7263,3521.6372,2010.3998565673828,-0.5163041838576896,3.042058945,0.404003292,127124552.0,4.425731601353489,23.8022995,125617.663210788,0,378,-1.6390619,0.08643389
182.0,173970.0302,0.473263446097194,118069.2831,2106145.8437,67662.1413,750341.59375,-0.8150962564502728,110.6530457,0.49369638,5578731520.0,2.486651672007456,20.94050026,303389.772028488,2,379,12.398121,-6.8417206
4.0,53613.76563,2.006236096824443,0.0,19051.4992,1662.5907,241.6640949249268,-0.5163045491856504,0.364670992,0.56542303,98037632.0,1.813690267539636,37.80860138,149067.05706829575,3,380,-0.2411623,1.2188811
7.0,74335.59094,2.995895725230846,0.0,33486.6747,3552.7477,83.00182485580444,-0.5163052076686763,0.482437044,0.582134377,60785776.0,5.306001851251829,22.81060028,173908.48017351647,0,381,-3.1119833,-0.51538754
49.0,59347.93365,0.8131379960970131,7879.593199999999,594933.8074,7422.5426,96089.48681640624,-0.806546620932964,32.15007782,0.513992477,1891097600.0,1.9983445589444535,11.04090023,928477.0640824876,4,382,5.886962,-1.6490786
221.0,272839.4884,0.8431196425765508,181986.4676,3009756.7258,93152.7232,514460.72265625,-0.806546547663994,153.7166595,0.471421252,9113311232.0,2.023462523146158,11.04090023,921634.1331378638,2,383,22.180202,-8.608834
10.0,54531.46484,0.5599757133683658,0.0,112013.2591,5101.8782,2476.877258300781,-0.516304876073376,2.6717031,0.481297336,65432160.0,2.994092844925089,36.78850174,107876.31276909052,3,384,0.58069515,1.4780173
398.0,442252.6908,0.5791542146210027,243139.2345,5484070.7873,56254.670600000005,1054676.0,-0.8077558825139809,284.9176636,0.470490326,13963030528.0,2.087064684736517,12.24040031,712234.2746812233,2,385,44.037323,-10.717543
89.0,97041.3425,1.4300225932290855,8956.9159,1094749.1677,22564.3992,344813.01171875,-0.8120850172310137,51.07809448,0.489056888,3380353024.0,3.542331076781169,21.68639946,40909.505527822526,4,386,8.725685,-1.1971693
18.0,61558.81982,1.1970382362536336,0.0,174235.24270000003,5178.2141,7220.996276855469,-0.51630439473187,6.905003548,0.493702424,330044416.0,4.075149796847555,16.47229958,1110.367609326836,3,387,-0.6013584,0.03644085
4.0,56842.07959,3.795256806204228,0.0,14151.6056,1122.949,75.67039346694946,-0.5163052140717089,0.196245,0.594218464,998597.25,20.76596450478747,31.21809959,193638.18323255036,0,388,-4.1486516,1.2436032
57.0,92027.71418,1.401813587393086,11682.4928,809250.5276,43554.1735,1133292.0234375,-0.9234661628130422,38.38644028,0.427311262,2373469696.0,2.48718677792128,7.266729832,1042332.0374939695,4,389,4.7359,-3.70196
32.0,195171.7084,6.390211207156837,0.0,506628.9095,10528.3945,67777.7822265625,2.6926008398235703,17.02805519,0.432265224,2246601216.0,6.080663528970853,10.81610012,1804.539875232665,0,390,-6.308621,-2.3817158
17.0,85675.17346,1.3633790232447485,0.0,243576.7848,6036.8582,33721.3759765625,2.799127706268521,8.659657478,0.398124009,691758336.0,0.6024519762991343,10.81610012,1471.559955127684,3,391,-0.26888943,1.1887131
7.0,76884.99268,3.023407907115816,0.0,26911.4629,1977.6699,377.1830883026123,-0.5163052884745156,0.163062006,0.696121514,221126304.0,6.39403744586986,40.90399933,139348.16522719685,0,393,-2.231062,0.5918832
85.0,75871.47508,0.7666442647872973,36429.2664,868889.9432999999,14549.1095,116206.92431640624,-0.8065465823956721,57.70063019,0.530395528,1973286400.0,2.336420609614453,21.7621994,619509.6120028167,4,395,4.811719,-3.4085486
57.0,54570.6965,0.5275524847353497,0.0,578314.1089,11750.707600000002,89928.6181640625,-0.8071958956392988,40.25456238,0.501867243,1642606336.0,2.5531730963639143,11.05720043,17617.589826213294,4,396,7.0193253,-0.60548925
247.0,270758.8464,0.5384280618838888,116306.5394,3288488.9082000004,79260.0677,1171468.171875,-0.8129540659219161,149.958786,0.502203403,9268129792.0,2.615306615243451,23.91959953,93837.2630331373,2,397,21.520235,-7.913231
58.0,223488.7354,1.3510251323352709,0.0,605208.5848,16733.155899999998,38728.14331054688,-0.5163053336291948,26.51056671,0.408150795,2366496512.0,4.177295257048552,37.25299835,53297.08310716959,4,398,1.245698,-0.7927723
9.0,50097.47705,1.3415153462390084,0.0,41300.93989999999,4029.3724,1440.6603927612305,-0.5163036335984069,1.719641924,0.436426245,84903880.0,4.341900068936244,29.21089935,6249.886737715996,3,399,-0.7625971,0.75224924
53.0,61738.2986,2.5228215509808694,11780.4936,500762.3451,10558.7351,78768.71875,-0.8065462069019933,33.76003265,0.516171448,1494612096.0,4.084651272232143,23.60680008,713143.6292326198,4,401,0.4413929,-2.241402
53.0,56460.08328,3.632967333965276,15927.5452,617727.1957999999,29048.7347,77149.60693359375,-0.8065459562680709,33.6754036,0.519729701,1530013312.0,5.252222378376148,23.39900017,730129.9116612638,0,402,-1.9330783,-3.2901404
34.0,107474.6862,1.0334998220593803,0.0,294157.5386,88541.5791,18504.17358398437,-0.5163051953823162,18.39952087,0.486969476,442648064.0,5.936480782036435,21.53289986,14988.846871759091,0,404,-1.2583709,-2.394223
80.0,94598.08414,0.3610664837235822,63849.1934,1236756.8865,14006.779600000002,151691.4775390625,-0.8065467709279669,54.93510437,0.51264374,2727936768.0,1.547679137392466,27.42620087,1032623.9406148404,4,405,6.609668,-4.0631027
13.0,96776.92249,4.492857462726896,0.0,75738.8585,9815.6327,3707.151916503906,-0.3996379591899606,1.850137949,0.540212986,89123208.0,7.858896097339718,21.36619949,1498.5067030629154,0,406,-4.6524734,-0.816185
144.0,141633.9817,0.4600693812183865,133195.9841,2141691.1721,49142.3315,362518.857421875,-0.8065460140978296,84.05821228,0.490544445,4261020160.0,2.0353163301252364,26.20359993,549365.0118934724,2,407,11.867886,-5.6952887
47.0,76221.15569,0.9372376692977856,6378.088000000001,747250.3648000001,3727.8819,75670.41162109375,-0.8065457472298978,27.99982643,0.536370599,2296932096.0,2.0986198669239675,27.42620087,1020612.4576361288,4,408,4.739027,-0.93797636
158.0,237604.9881,1.210549724923693,40028.423,2407164.5602,50805.874,422872.990234375,-0.8065462540026925,104.6383438,0.494814842,7370101760.0,2.444845997757561,11.73649979,1243002.2842643922,2,409,19.09878,-4.552818
109.0,67069.43573,-0.1875721339449465,23708.4639,1017207.0258,32112.0971,148493.2255859375,-0.8065462607799054,56.30610275,0.489260943,1983319040.0,1.3037091133112133,8.932419777,176.04466181708855,4,410,9.232485,-2.5743542
114.0,138119.6675,1.2438174155434023,33952.8011,1641896.8988,55091.1045,323948.564453125,-0.8065467221149516,77.09329224,0.514501328,4257933568.0,2.194252479755665,22.05949974,825109.2492971075,4,413,10.484911,-3.7769156
12.0,80985.73572,2.989366739853838,912.7119,167494.1042,10243.4777,8784.016540527344,3.088169992758093,2.296882153,0.096206375,150161792.0,6.199321868205243,7.83716011,607.1275553550669,0,415,-2.3589382,1.1077542
57.0,266753.3096,1.1343283872737198,0.0,854900.1794000001,23556.0617,69197.48974609375,3.410342781585063,25.90047646,0.187594472,1572614400.0,3.128070603488875,19.91209984,1947.6245031681008,4,416,3.2351446,0.30030346
21.0,197937.215,0.7290806453128518,786.7724000000001,339075.5063,13049.5563,26444.30322265625,3.21958769648518,5.401892662,0.171005867,1169116416.0,4.526120243153287,6.83122015,43818.12662517816,3,418,-0.22158527,0.27977848
36.0,207863.7019,1.1920220029070894,0.0,498057.1168,25881.2622,55238.724609375,3.38388941083855,9.889375687,0.305476837,1193133056.0,4.178901366618404,19.91209984,18832.396382956293,0,420,-0.9725733,-0.59524345
51.0,419024.8402,1.37731507255483,6320.6849,946882.1661,29531.6374,153201.8935546875,3.1467206612123264,21.08372116,0.16540506,2909995520.0,5.383720119874424,6.83122015,43996.13308690155,4,421,0.7014904,-1.2872624
18.0,99340.7948,1.087522216639747,0.0,213839.1565,11616.9722,21629.7041015625,3.2498442412453152,5.25449419,0.242468627,654631936.0,4.552193113596914,41.88230133,6663.771681484211,3,422,-0.25291824,2.386682
123.0,118578.6789,0.1968558004716847,70233.5879,1644979.2613,70443.7689,285313.310546875,-0.8083331063975937,71.29800415,0.467514529,4072112128.0,1.4798046727224845,9.628219604,5852.269558357352,4,423,10.317478,-5.611282
20.0,87702.21643,1.7264402350908314,0.0,328564.421,15750.4445,15751.2919921875,3.252171859135907,9.519332886,0.265978752,483340064.0,4.146688560895395,9.009249687,3904.71950647894,3,424,-1.030611,1.1452608
6.0,71583.82715,1.384473114254514,0.0,61597.5054,3196.9626,1610.6845626831057,3.0921975243475432,0.961570024,0.285715853,247599168.0,6.987229695265573,6.83122015,80895.3558967282,3,425,-1.222867,1.3904815
9.0,76628.73999,1.1578726333253853,0.0,122648.17889999998,2101.1151,3638.842834472656,3.3838898198626,3.855352402,0.335765078,458470816.0,4.476891218940415,13.21350002,37322.26252368035,3,426,-0.5386276,1.7412319
8.0,59084.64221,-0.2980406853196116,0.0,90327.8251,1769.967,1288.501350402832,3.0881715227309097,1.632369995,0.237934946,8910206.0,4.675268946818867,10.54850006,94188.05144350862,3,428,0.812233,2.2468185
9.0,88803.82751,1.409027702724508,0.0,111554.6705,2080.5139,4045.550903320313,3.3838898156364863,2.379463673,0.248659601,506952640.0,3.11516036657431,9.405030251,38969.73020403087,3,429,-0.7428551,1.3349671
36.0,248745.3548,1.033194469242149,0.0,552468.4097000001,36958.0156,71071.5849609375,3.4884989210563253,15.26911163,0.208360816,1987085952.0,3.825950908544296,9.009249687,1562.6630302399517,3,430,0.6123543,-0.3561101
5.0,51123.6792,1.0638218546834777,0.0,52766.8393,0.0,747.5827445983887,3.38388877030615,0.716187,0.278640711,223153600.0,-1.5683949151223398,10.88790035,89257.79612326316,3,431,0.763463,2.1376166
69.0,77978.80623,-0.1944227928550312,36800.373,927725.4187,14300.9247,174735.443359375,-0.8065460211845865,50.32192993,0.543763763,2400945152.0,1.1613715198208308,6.362689972,1423705.351155684,4,432,8.848158,-3.6056428
34.0,156255.0093,-0.0473426011787569,2408.5321,281104.10480000003,31051.415500000003,16938.059326171875,-0.4424013866935272,13.78516674,0.531130359,2405540352.0,3.9052911857939465,19.39859962,22262.847053804464,3,433,0.52859116,-0.9713366
7.0,57695.40747,1.3533577651294149,0.0,71071.573,0.0,2037.699157714844,3.383888706281111,1.82951498,0.292126088,177103904.0,4.207483954068159,2.597199917,75040.31203836307,3,434,-0.13729095,1.9200263
9.0,55355.42114,1.0267423821730182,0.0,161242.95380000002,1253.4915999999998,3092.715850830078,3.3838891558418003,2.353802204,0.276502614,241986272.0,6.602345792224695,9.009249687,18711.16210880153,3,435,-0.21463203,2.2323709
299.0,196818.9244,0.0692284504938856,72509.3038,2926283.2191000003,56752.0506,394772.197265625,-0.8065641668296779,155.2352448,0.49807798,7804948992.0,0.9850099696312008,10.42599964,3924.413091634439,2,436,26.82951,-5.360213
12.0,142263.9854,1.8593778541733164,0.0,152070.7489,3233.602,9923.393920898438,3.383889485377849,2.575114012,0.213674528,394413120.0,3.764817893736749,8.194589615,1742.7224189605054,0,437,-2.2927742,0.414351
8.0,51164.80554,1.5398027627402169,0.0,82172.4942,1640.0405,2390.899124145508,3.3838885306559963,0.458187997,0.289567368,966131392.0,5.265706167733519,2.642319918,99930.2473058092,3,438,-0.515996,1.7589884
39.0,52468.21878,1.4895454952169596,13345.375,603305.5298,19818.5314,183360.0771484375,-0.806545721458511,28.45826721,0.438934152,1491542528.0,4.007922952618781,8.325110435,1446675.5235518876,4,439,4.491494,-2.6470892
21.0,156361.2454,1.3257835268502216,0.0,367688.6835,2540.7915000000003,24768.9140625,3.38388959528194,7.712648392,0.259878203,1542546688.0,3.938339248223732,3.348769903,33402.577389107624,3,440,0.17196465,0.13965559
10.0,62680.71787,1.8016425276585315,0.0,139941.3284,3512.8297,6903.775299072266,3.0881716773286803,1.997029066,0.182552296,145214848.0,6.345514405204922,250.0169983,10020.08449224908,1,441,17.837778,19.120161
412.0,468149.0271,0.2507161500194144,204320.4292,5481692.8021,72469.4439,1139556.5,-0.8065469585070018,244.4508667,0.510905272,14919441408.0,1.1104778829776452,17.65940094,525473.3776979193,2,443,41.567837,-10.210587
11.0,100378.4246,1.5947981327918417,0.0,142607.72590000002,6641.2758,8732.388916015625,3.3838897153045524,3.108989716,0.188684179,738436992.0,5.6607157835517175,3.348769903,62743.69060684844,3,444,-1.5069609,1.0466766
13.0,81222.70203,1.095959188983464,0.0,152880.3269,2877.2075,3506.797393798828,3.383888817981881,3.214079142,0.333780394,328599808.0,4.617287472623066,4.013060093,74983.61334887722,3,445,-0.43209076,1.5226684
7.0,52605.91602,1.493046407221521,0.0,97206.64230000002,3568.3903,1752.6980438232422,3.383889842177738,1.946010232,0.316656628,372970240.0,4.5363238752868185,2.642319918,107747.12738172364,3,446,-0.31962776,1.8599105
26.0,170448.8965,1.5387845221073615,0.0,404819.3937,15143.0189,19549.627685546875,3.383889504275614,8.137767792,0.313995698,1461791488.0,4.373689305884687,2.642319918,115730.53970236726,0,447,-0.80028343,-0.23293543
130.0,145699.6191,0.2017664668371166,34345.515199999994,1834791.0479,10971.522,279719.9921875,-0.8065462638631293,78.22354889,0.564653725,4316464640.0,1.0458746651671902,17.65940094,534003.1389807931,2,448,14.022648,-2.991154
95.0,131671.841,1.4683878987018506,59268.4962,1390153.6069,47925.1437,387442.759765625,-0.8065459475779049,62.37478638,0.466411962,3936965888.0,3.135971355913103,5.614719868,1544045.0875502822,4,449,8.407612,-5.199897
117.0,80731.27682,0.7345017548706645,0.0,1063020.7493,9176.9553,102581.09716796876,-0.8065463383450393,62.12311172,0.457291627,3212887808.0,1.666226016616679,10.89340019,1393.8765810713844,2,450,14.386982,0.48349762
48.0,142306.0893,1.3759967602088308,8088.4676,299347.8613,39402.3525,35758.11865234375,-0.516305204219171,22.54058075,0.383657735,1963214592.0,5.913317467300772,16.45800018,2377.2762585583628,0,451,-1.8715706,-2.6104999
47.0,141331.9485,1.6850356945887768,20351.6561,450578.5075,10957.4671,38305.37915039063,-0.3742752114525194,22.4489994,0.45258439,2624299776.0,6.557514457566582,22.37579918,5301.421346675909,0,452,-1.4093633,-2.7544942
42.0,260351.3406,2.0138110865141723,0.0,715312.2300999999,5610.4736,39838.464111328125,3.38388939755609,1.116737127,0.253880464,6905933824.0,1.221658954495597,3.378499985,99268.42459712582,4,453,6.64869,1.2893181
63.0,188450.7098,1.6364550076633844,42923.096,490649.1808,4575.9646,28640.28076171875,-0.5163047621316772,24.42362213,0.477480416,3361910016.0,6.424168283255227,35.58459854,5570.828032714872,0,454,-0.58396626,-2.8808012
27.0,172082.2299,0.6924499600186262,0.0,426891.9779,6642.0322,33392.23876953125,3.3838895481360343,3.407260895,0.318547085,769851200.0,4.062527347389766,4.853469849,104282.4113727796,3,455,0.2740965,0.57197714
78.0,415124.5037,1.5162519647425432,0.0,1190048.0928,35092.3336,177810.8359375,3.3854645656134097,15.5874157,0.280527419,3552567040.0,3.8957225667096695,8.635560036,82021.93857142597,4,456,2.5470333,-0.33766603
95.0,198023.382,1.3798952793227848,46725.4726,1465149.0891999998,83390.9271,638644.94921875,-0.9351623109325388,65.4363327,0.379141251,4416085504.0,2.835545437531395,6.335070133,1448212.722124406,4,457,7.5608215,-5.932713
6.0,52580.89063,0.5383708939172838,0.0,84363.8167,2040.8288,1799.0913696289062,3.383889043448929,0.18197,0.518148124,112416288.0,2.977166185614877,3.945729971,122365.12558037456,3,459,0.89353085,2.1705694
41.0,149286.7045,1.9264840912271983,0.0,356549.672,23427.9916,21542.395263671875,-0.5163045428860302,15.52608204,0.439507045,3317639424.0,7.012210066834745,35.58459854,8158.195539272214,0,460,-0.79941654,-1.190335
116.0,233297.8885,1.990308273908492,100170.7328,1471452.2606,73440.647,799882.4609375,-0.9335804738655782,70.89661407,0.400953124,5124013568.0,3.4894242713369605,7.609980106,1522430.1327502122,4,462,6.5982103,-6.795319
27.0,185664.1985,1.0017766469912148,0.0,496203.9905,6662.5102,34333.92236328125,3.383888610255817,1.033012152,0.162859655,862794368.0,4.068731730475439,4.819419861,145500.56819640988,3,463,0.15445232,0.5032277
34.0,222544.7255,1.2775459310720771,0.0,528747.6757,10291.5468,50489.078125,3.383889067068591,2.484802008,0.210448469,1273760384.0,4.0175031891357404,4.819419861,176976.0242365204,3,464,0.07360649,0.033840656
16.0,88464.53662,0.8914917648024323,0.0,232120.3648,1610.8975,11586.061584472656,3.3838898674895908,1.135318995,0.292989841,249967712.0,4.624544842239797,3.78888011,194978.91182140957,3,465,-0.30303,1.6564274
11.0,80365.28247,1.0542675341131735,0.0,182055.1704,15023.2116,5404.375732421875,3.0881710225886727,4.168871403,0.332066336,135496016.0,4.665865548659309,5.856400013,174981.4032495439,3,468,-0.7728071,1.0644498
5.0,50179.72949,-0.4019642871731066,0.0,54586.5811,957.2878,962.729637145996,3.0881705333697624,1.152723074,0.400342295,52663852.0,5.826456941948455,5.002500057,127044.87518904584,3,470,0.7860508,2.192937
45.0,57182.06445,1.562495180352097,24776.043,687065.6467,13553.9277,124098.29296875,-0.8065454652061521,26.43917465,0.439016345,1541527168.0,2.8471517812366454,14.61019993,284499.54322368506,4,471,1.6454535,-3.0640583
24.0,75969.79846,1.8756007862895665,0.0,300837.1719,677.2709,43138.505859375,3.3838886652489624,5.83958292,0.411158743,526740224.0,4.763886248050997,3.815730095,166364.3636752411,3,472,-1.2251353,1.3313651
300.0,338848.0597,1.5413804819893515,172160.80450000003,4153646.1238,87587.3202,894432.6796875,-0.8066546189173618,213.9273987,0.536809501,10345088000.0,2.8646175198913104,11.59799957,1317055.7950663224,2,474,31.329918,-9.503687
10.0,53135.11377,1.202800772997881,0.0,147462.4366,1471.3849,4273.074981689453,3.3838892151362776,2.115174055,0.345658089,135236704.0,3.8326122448314894,3.815730095,130228.69246564477,3,475,0.09016609,1.9531226
9.0,85198.98511,-0.2613518767318856,0.0,40317.436700000006,8569.5569,1921.966339111328,-0.5163060165964366,1.894046903,0.575637536,870585920.0,3.5045339573726464,18.76000023,16927.061152511254,3,476,0.97547245,0.26450682
2.0,73085.77051,1.0007624856710695,0.0,22536.7769,1274.2384,266.3930263519287,3.0881715731994053,0.237932995,0.317639901,63413344.0,6.104530283204124,5.545300007,137878.10230379042,3,477,-0.69632435,1.4763217
21.0,187135.3521,2.8716182669319856,0.0,323203.81570000004,10378.7016,42128.4296875,3.135167140693384,2.245862961,0.269088242,280214016.0,4.771291705352132,5.928279877,117794.22588512296,0,478,-4.1316285,-0.93130374
19.0,143426.1857,1.2589679189453085,0.0,337714.3842,2755.9369,29102.05859375,3.462226863437115,1.016492009,0.251516679,620857664.0,3.857732916872858,5.211160183,126996.72365774802,3,479,-1.2915759,0.58460045
49.0,298035.8538,0.1149883523013262,0.0,714439.2635,7179.7425,94560.107421875,3.088169882096396,13.693717,0.1115882,831706880.0,4.43673767986863,269.9869995,1569.0951709115288,1,480,19.425621,15.828596
45.0,53702.68432,0.9961651214745126,18248.914,602678.9524,8841.6796,246678.7802734375,-0.818396996714605,28.71746063,0.526753015,1587624576.0,2.343185234562428,6.746399879,1364408.5482877684,4,481,5.1534777,-2.7480454
154.0,143898.0402,0.1453012831680755,62126.634,1682288.0701,32894.3572,350247.890625,-0.8065457588115628,92.23524475,0.512806645,4288398592.0,1.399228373515382,14.78829956,206250.97735855888,2,482,11.828785,-5.2435684
168.0,237694.5714,2.303972776223961,103021.8012,2190316.2434,43748.7224,334831.140625,-0.8065464720558881,103.8654785,0.521739986,6452351488.0,3.2286053239118484,17.70470047,943579.993562089,2,483,11.918079,-6.3690124
88.0,100875.7448,-0.2717881033347025,22553.7479,1157606.3966,31395.032,173787.56640625,-0.806546744107526,49.37995911,0.567622388,3036911104.0,0.6228571395394455,27.7961998,923336.1306910516,4,484,8.090416,-2.2278373
11.0,59110.79791,0.3866864237972889,0.0,144489.1103,1675.4325,4617.508697509766,3.383889359893088,1.162651062,0.325662554,119232400.0,2.389343917611808,11.67780018,128908.36946665484,3,485,0.76565075,2.0400991
221.0,196387.767,-0.1608763544285185,156560.1544,3217688.2251,70710.3448,672900.6640625,-0.8079458099030364,152.8946075,0.494568432,6184143360.0,1.1750521709947837,20.21800041,321715.6530785632,2,486,21.500525,-7.5510674
11.0,113249.6825,1.7034167504222708,0.0,140130.8895,5317.1597,5897.6280517578125,4.05582511146672,2.070681334,0.35294275,365991584.0,3.744757297205581,11.67780018,136663.49370701966,3,488,-1.47015,1.1485181
4.0,57179.80371,1.6256045330270918,0.0,63979.8453,1052.5367,718.2567596435547,3.088171326366234,0.468762994,0.264052718,83785840.0,5.693604382578266,4.021450043,113589.91498590756,3,489,-0.82117176,1.6453524
37.0,120078.281,0.6285946832072176,0.0,287492.5706,13249.2468,14860.35693359375,-0.5163041156723754,11.80350494,0.40950085,1778097280.0,4.975166960087307,16.38669968,0.0,3,490,0.5828352,-1.0672078
51.0,58965.57457,0.4227326386023078,7759.0069,683998.6207,7589.4547,103890.39111328124,-0.8065462961083147,34.25305939,0.578899541,2043160832.0,1.1765382301130112,26.03779984,900670.0926219891,4,491,5.1882257,-0.8750646
28.0,401867.3773,0.964764311771571,0.0,462514.2698,21099.3901,36346.58666992188,4.055825066181221,12.26486206,0.25850361,1274162176.0,3.642210485707764,11.67780018,154665.429084888,3,492,0.56582355,0.48532104
37.0,70101.07556,1.2945899320924603,0.0,655325.8761,19516.1937,102449.060546875,-0.8065464203619638,14.56813335,0.48238579,2435344384.0,2.165970220215785,9.015910149,36397.13964813893,4,493,4.4856176,-0.80898786
4.0,52227.71826,3.652738421298984,0.0,35500.7837,546.1722,483.7070617675781,4.055825529276564,0.57682097,0.428449746,383899328.0,2.6936044128735848,3.978090048,228971.3241771736,3,495,-1.7706585,1.5343075
14.0,57440.30627,2.73656929305488,0.0,210962.463,6902.377700000001,24249.523803710938,2.3293794410340345,6.296075344,0.382015226,223023680.0,5.168998420384208,3.188410044,249040.66712935767,0,496,-2.2281542,0.39659452
10.0,375392.9607,1.776493125680223,0.0,160977.945,636.456,3748.031951904297,4.055824721362651,0.780192018,0.352099444,2287536384.0,5.760699158236693,19.72940063,5550.248586044125,0,497,-2.2459111,-0.09797287
14.0,102912.9393,0.9829606970073624,0.0,188867.3688,12578.9956,13440.574401855469,3.0881706144714247,2.652194262,0.287802649,175047440.0,6.818101542932231,5.691400051,83420.70999117523,3,498,-1.2840447,1.0398088
8.0,53859.86975,3.3745274241069767,0.0,61861.6494,4603.2673,2503.575698852539,4.055825070216443,1.250980139,0.490429341,548192128.0,2.4566630394954547,3.978090048,222200.0958965926,3,499,-1.7386098,1.454948
89.0,86467.06209,1.7926719541476954,82978.5599,1261745.4695,35709.3708,206150.671875,-0.8065465551679168,59.6740036,0.521521752,2498489088.0,3.108066357650885,26.78790092,458748.46467670886,4,502,5.6666803,-4.484205
31.0,148231.0684,0.4826238595165844,8996.8572,296350.4523,15220.7975,34538.846435546875,3.114152198752706,9.097784042,0.15990902,879762368.0,4.685004816505356,264.053009,1660.3792614716888,1,504,19.711895,17.078024
10.0,65313.10791,2.416715806003356,0.0,108119.5169,1004.3785,4762.318145751953,3.088171091859878,3.976091146,0.44296153,263961392.0,7.4812122723523,7.171229839,323811.3467660132,0,505,-2.3096852,0.9104605
39.0,282501.019,1.31535462352379,0.0,525363.9636,37837.2275,35825.502197265625,4.0558250065188615,13.33209896,0.36050991,1225999744.0,3.637178208613068,19.85619926,126844.0767129168,0,506,-0.97074413,-0.5836053
280.0,260980.0628,3.3395250192041592,2351.0997,3429173.8034,32462.5708,478777.09765625,-0.8065459226281402,152.1717224,0.460354716,10016549888.0,4.28014806838195,11.04059982,92.17230726754086,2,507,36.796146,1.6207547
169.0,160025.0107,0.0840962853305704,120370.2838,1957192.8888,30780.7801,376641.763671875,-0.8065457254056783,104.3123398,0.512617641,4858424320.0,0.5502802449078636,10.13700008,252118.9869219169,2,509,13.257408,-6.5421643
146.0,174773.7529,1.7521905276949967,90880.2479,2043328.8679,22365.8796,844977.109375,-0.8065465918212703,107.436615,0.465893654,5306786816.0,3.905933569446596,6.677380085,1217763.8377325288,2,510,13.32089,-6.228242
8.0,62252.87842,1.8762684172151989,0.0,100447.1279,5694.651,1310.5643768310547,4.055825059650252,2.099854946,0.447604376,223761472.0,1.345587050058783,4.01872015,266956.8686524842,3,511,-0.42823792,1.7597442
64.0,78087.96705,0.115277532417557,35140.9414,856486.9816999999,15004.7958,156840.0205078125,-0.8096796975817633,44.7354126,0.512327352,2207699456.0,1.5560962998708794,7.439809799,1391166.2673271536,4,513,7.582863,-3.569766
9.0,123671.5028,4.114932039724195,0.0,126495.6943,4530.1916,5270.899597167969,4.055825532013539,2.63857007,0.371416104,491118464.0,6.789087773645086,12.94019985,81985.02379894863,0,514,-3.5940619,0.91831493
12.0,133744.3768,1.914637214123882,0.0,127930.484,1241.3492,5807.270904541016,4.05582548253336,2.705137014,0.366378268,682795072.0,5.950591290582818,9.930620193,67685.11153349346,0,515,-2.2298875,0.9932275
7.0,78040.67358,0.9028498275837292,0.0,100384.5139,2626.1489,1642.3484802246094,4.055825170652668,1.879456997,0.360849761,127159488.0,2.6795735924947106,16.40130043,103669.30881807375,3,516,0.15071678,2.2999592
44.0,71884.52148,1.5108716002685485,19684.903,651112.131,23986.7867,96374.888671875,-0.8085386830963406,29.05860329,0.507404353,1608254208.0,2.8720314865219088,6.414490223,1279136.712298236,4,517,4.218094,-2.8759332
136.0,148181.0608,0.828849913792773,95783.4803,1809340.7855,47029.9017,502301.947265625,-0.811586852846566,95.59848785,0.50472523,4048691200.0,2.154149200212752,6.058869839,1318027.0061990928,2,518,11.775665,-6.3242927
68.0,66255.54077,2.669501680272157,0.0,758716.6226000001,8095.041,65006.19775390625,-0.8065464381375851,39.75301743,0.513790931,2145033600.0,3.480205665681213,10.64150047,10278.450871268074,4,519,6.0907993,-1.0349793
4.0,76683.19873,0.7526457226463723,0.0,51730.8121,1991.4897,1614.2275924682615,4.055824815524381,0.856612086,0.334089745,119507264.0,4.979360839371649,3.750910044,195.1861530296517,3,520,0.32624817,2.4813704
6.0,63740.20142,0.9641181364050456,0.0,83437.7322,7887.773499999999,1494.1044540405271,4.055824913121155,1.485607028,0.3893436,483598368.0,3.7413900600826944,4.327680111,28993.833880181806,3,521,0.34122086,2.2717175
8.0,65737.55127,-0.3727051936030845,0.0,125042.2199,2577.1656000000003,3065.7900390625,3.0881706097063675,2.36822319,0.181541526,78862072.0,3.711202533974123,241.4389954,10191.875682815646,1,522,19.81035,18.657064
39.0,204873.4307,0.1890069271110572,1149.6912,439754.0116,26536.7214,26847.634033203125,-0.5163044625723472,21.13867569,0.482847448,3204011776.0,4.3892106485526,34.24200058,45375.77952093209,4,523,1.8002901,-0.44783688
28.0,218442.4059,-0.0097102727831921,0.0,457373.0576,9478.4712,138822.2763671875,4.280897742389043,12.0586195,0.35693928,1552177280.0,1.9922121335229412,12.94019985,92205.08273049437,3,524,1.4945822,0.93828154
112.0,109679.316,0.3257390139801197,49803.208,1603471.1307,1835.9536,265988.1640625,-0.8065471926323029,80.3964386,0.55749533,3588679424.0,1.1024838884098995,12.23810005,1029533.7303452892,2,525,12.148861,-4.3448553
12.0,97374.06006,-0.7039618896216848,0.0,201581.6115,3524.8745,7429.130676269531,4.055825186212561,4.902478218,0.344742273,895613184.0,1.3577298842053498,9.441010475,82402.25175575448,3,526,2.2613134,2.5079026
11.0,124959.6202,0.8157698028066873,0.0,136683.5076,4330.3509,5420.856109619141,4.055825883739173,1.648829937,0.453569206,947406592.0,3.641362190860909,3.750910044,13969.072653686577,3,527,-0.15039921,1.3495035
